Date,Avg T,StDev T,Avg DP,StDev DP
1/19/10 6:00 PM,6.97,1.64,2.84,0.763143693
1/19/10 7:00 PM,6.97,1.64,2.85,0.764927359
1/19/10 8:00 PM,6.98,1.64,2.85,0.766417799
1/19/10 9:00 PM,6.98,1.64,2.85,0.767466424
1/19/10 10:00 PM,6.98,1.64,2.85,0.76815251
1/19/10 11:00 PM,6.98,1.64,2.85,0.76856999
1/20/10 12:00 AM,6.98,1.64,2.85,0.768587454
1/20/10 1:00 AM,6.98,1.64,2.86,0.768072993
1/20/10 2:00 AM,6.99,1.63,2.86,0.767359804
1/20/10 3:00 AM,6.99,1.63,2.86,0.76599587
1/20/10 4:00 AM,6.99,1.63,2.86,0.764407547
1/20/10 5:00 AM,6.99,1.63,2.86,0.762655024
1/20/10 6:00 AM,6.99,1.63,2.86,0.761053838
1/20/10 7:00 AM,6.99,1.63,2.87,0.759191096
1/20/10 8:00 AM,6.99,1.63,2.87,0.757480369
1/20/10 9:00 AM,7.00,1.62,2.87,0.756348369
1/20/10 10:00 AM,7.00,1.62,2.87,0.755994653
1/20/10 11:00 AM,7.00,1.62,2.87,0.756319275
1/20/10 12:00 PM,7.00,1.63,2.87,0.757283999
1/20/10 1:00 PM,7.00,1.63,2.87,0.75879115
1/20/10 2:00 PM,7.01,1.63,2.88,0.761124884
1/20/10 3:00 PM,7.01,1.63,2.88,0.764200614
1/20/10 4:00 PM,7.01,1.64,2.88,0.767766893
1/20/10 5:00 PM,7.01,1.64,2.88,0.770513567
1/20/10 6:00 PM,7.01,1.64,2.88,0.772934639
1/20/10 7:00 PM,7.02,1.64,2.89,0.775033162
1/20/10 8:00 PM,7.02,1.64,2.89,0.776699086
1/20/10 9:00 PM,7.02,1.64,2.89,0.77802304
1/20/10 10:00 PM,7.02,1.64,2.89,0.778675546
1/20/10 11:00 PM,7.02,1.64,2.90,0.779044201
1/21/10 12:00 AM,7.03,1.64,2.90,0.779020548
1/21/10 1:00 AM,7.03,1.64,2.90,0.778454089
1/21/10 2:00 AM,7.03,1.64,2.90,0.777480948
1/21/10 3:00 AM,7.03,1.64,2.90,0.77597727
1/21/10 4:00 AM,7.03,1.64,2.91,0.774224444
1/21/10 5:00 AM,7.03,1.64,2.91,0.772518329
1/21/10 6:00 AM,7.04,1.64,2.91,0.770956977
1/21/10 7:00 AM,7.04,1.63,2.91,0.769140039
1/21/10 8:00 AM,7.04,1.63,2.91,0.767470926
1/21/10 9:00 AM,7.04,1.63,2.91,0.766552648
1/21/10 10:00 AM,7.04,1.63,2.91,0.766304502
1/21/10 11:00 AM,7.04,1.63,2.91,0.766559946
1/21/10 12:00 PM,7.04,1.63,2.92,0.767318638
1/21/10 1:00 PM,7.05,1.63,2.92,0.768362751
1/21/10 2:00 PM,7.05,1.64,2.92,0.770038245
1/21/10 3:00 PM,7.05,1.64,2.92,0.772089719
1/21/10 4:00 PM,7.05,1.64,2.92,0.774441959
1/21/10 5:00 PM,7.05,1.64,2.92,0.776463911
1/21/10 6:00 PM,7.05,1.65,2.92,0.778264702
1/21/10 7:00 PM,7.06,1.65,2.93,0.77962321
1/21/10 8:00 PM,7.06,1.65,2.93,0.780774407
1/21/10 9:00 PM,7.06,1.65,2.93,0.781558157
1/21/10 10:00 PM,7.06,1.65,2.93,0.782065255
1/21/10 11:00 PM,7.06,1.65,2.93,0.782292612
1/22/10 12:00 AM,7.06,1.65,2.93,0.782314764
1/22/10 1:00 AM,7.06,1.65,2.93,0.782043727
1/22/10 2:00 AM,7.06,1.65,2.93,0.781675907
1/22/10 3:00 AM,7.06,1.64,2.93,0.78098125
1/22/10 4:00 AM,7.06,1.64,2.94,0.780143006
1/22/10 5:00 AM,7.06,1.64,2.94,0.779488422
1/22/10 6:00 AM,7.06,1.64,2.94,0.779113414
1/22/10 7:00 AM,7.06,1.64,2.94,0.778919875
1/22/10 8:00 AM,7.06,1.64,2.94,0.778919875
1/22/10 9:00 AM,7.06,1.64,2.94,0.778919875
1/22/10 10:00 AM,7.07,1.64,2.94,0.77895967
1/22/10 11:00 AM,7.07,1.64,2.94,0.778916636
1/22/10 12:00 PM,7.07,1.64,2.94,0.779030633
1/22/10 1:00 PM,7.07,1.64,2.94,0.779388513
1/22/10 2:00 PM,7.07,1.65,2.94,0.779864235
1/22/10 3:00 PM,7.07,1.65,2.94,0.780630124
1/22/10 4:00 PM,7.07,1.65,2.94,0.781673224
1/22/10 5:00 PM,7.07,1.65,2.94,0.782573111
1/22/10 6:00 PM,7.07,1.65,2.94,0.783377322
1/22/10 7:00 PM,7.07,1.65,2.94,0.784039151
1/22/10 8:00 PM,7.07,1.65,2.94,0.784558958
1/22/10 9:00 PM,7.07,1.65,2.94,0.785060765
1/22/10 10:00 PM,7.08,1.65,2.94,0.78532678
1/22/10 11:00 PM,7.08,1.65,2.94,0.785421605
1/23/10 12:00 AM,7.08,1.65,2.94,0.785392715
1/23/10 1:00 AM,7.08,1.65,2.95,0.785128294
1/23/10 2:00 AM,7.08,1.65,2.95,0.784828323
1/23/10 3:00 AM,7.08,1.65,2.95,0.784209941
1/23/10 4:00 AM,7.08,1.65,2.95,0.783596688
1/23/10 5:00 AM,7.08,1.65,2.95,0.783047826
1/23/10 6:00 AM,7.08,1.65,2.95,0.78284118
1/23/10 7:00 AM,7.08,1.65,2.95,0.78284118
1/23/10 8:00 AM,7.08,1.65,2.95,0.783059592
1/23/10 9:00 AM,7.08,1.65,2.95,0.783207331
1/23/10 10:00 AM,7.08,1.65,2.95,0.783260913
1/23/10 11:00 AM,7.08,1.65,2.95,0.783232118
1/23/10 12:00 PM,7.08,1.65,2.95,0.783132704
1/23/10 1:00 PM,7.08,1.65,2.95,0.783132704
1/23/10 2:00 PM,7.08,1.65,2.95,0.783361501
1/23/10 3:00 PM,7.08,1.66,2.95,0.783854052
1/23/10 4:00 PM,7.08,1.66,2.95,0.784609651
1/23/10 5:00 PM,7.09,1.66,2.95,0.785498215
1/23/10 6:00 PM,7.09,1.66,2.95,0.786291484
1/23/10 7:00 PM,7.09,1.66,2.95,0.786942917
1/23/10 8:00 PM,7.09,1.66,2.95,0.787707511
1/23/10 9:00 PM,7.09,1.66,2.95,0.78819705
1/23/10 10:00 PM,7.09,1.66,2.95,0.788537626
1/23/10 11:00 PM,7.09,1.66,2.95,0.788736644
1/24/10 12:00 AM,7.09,1.66,2.95,0.788724129
1/24/10 1:00 AM,7.09,1.66,2.96,0.7884217
1/24/10 2:00 AM,7.09,1.66,2.96,0.78791229
1/24/10 3:00 AM,7.09,1.66,2.96,0.787033228
1/24/10 4:00 AM,7.09,1.66,2.96,0.786101822
1/24/10 5:00 AM,7.09,1.66,2.96,0.785177187
1/24/10 6:00 AM,7.10,1.66,2.96,0.784748084
1/24/10 7:00 AM,7.10,1.66,2.96,0.784318606
1/24/10 8:00 AM,7.10,1.66,2.96,0.784318606
1/24/10 9:00 AM,7.10,1.66,2.96,0.784168348
1/24/10 10:00 AM,7.10,1.65,2.96,0.784112032
1/24/10 11:00 AM,7.10,1.66,2.96,0.784112032
1/24/10 12:00 PM,7.10,1.66,2.96,0.784112032
1/24/10 1:00 PM,7.10,1.66,2.96,0.784278907
1/24/10 2:00 PM,7.10,1.66,2.96,0.784504434
1/24/10 3:00 PM,7.10,1.66,2.96,0.7849904
1/24/10 4:00 PM,7.10,1.66,2.96,0.785736112
1/24/10 5:00 PM,7.10,1.67,2.96,0.786410513
1/24/10 6:00 PM,7.11,1.67,2.96,0.787013787
1/24/10 7:00 PM,7.11,1.67,2.96,0.787699992
1/24/10 8:00 PM,7.11,1.67,2.96,0.788516849
1/24/10 9:00 PM,7.11,1.67,2.97,0.789050021
1/24/10 10:00 PM,7.11,1.67,2.97,0.789443165
1/24/10 11:00 PM,7.11,1.67,2.97,0.78962487
1/25/10 12:00 AM,7.11,1.67,2.97,0.789595283
1/25/10 1:00 AM,7.11,1.67,2.97,0.789273247
1/25/10 2:00 AM,7.11,1.67,2.97,0.788540547
1/25/10 3:00 AM,7.11,1.67,2.97,0.787384406
1/25/10 4:00 AM,7.11,1.66,2.97,0.786118565
1/25/10 5:00 AM,7.11,1.66,2.97,0.784802031
1/25/10 6:00 AM,7.11,1.66,2.98,0.783682923
1/25/10 7:00 AM,7.11,1.66,2.98,0.782762313
1/25/10 8:00 AM,7.11,1.66,2.98,0.782277838
1/25/10 9:00 AM,7.11,1.66,2.98,0.781447985
1/25/10 10:00 AM,7.12,1.66,2.98,0.781088328
1/25/10 11:00 AM,7.12,1.66,2.98,0.781153761
1/25/10 12:00 PM,7.12,1.66,2.98,0.781501617
1/25/10 1:00 PM,7.12,1.66,2.98,0.782259383
1/25/10 2:00 PM,7.12,1.67,2.98,0.783123302
1/25/10 3:00 PM,7.12,1.67,2.98,0.784289186
1/25/10 4:00 PM,7.12,1.67,2.98,0.785719989
1/25/10 5:00 PM,7.13,1.67,2.98,0.787179594
1/25/10 6:00 PM,7.13,1.68,2.99,0.788702157
1/25/10 7:00 PM,7.13,1.68,2.99,0.790146572
1/25/10 8:00 PM,7.13,1.68,2.99,0.791520558
1/25/10 9:00 PM,7.13,1.68,2.99,0.792473345
1/25/10 10:00 PM,7.13,1.68,2.99,0.793053181
1/25/10 11:00 PM,7.13,1.68,2.99,0.793348954
1/26/10 12:00 AM,7.13,1.68,3.00,0.793221615
1/26/10 1:00 AM,7.14,1.68,3.00,0.792415906
1/26/10 2:00 AM,7.14,1.67,3.00,0.79097983
1/26/10 3:00 AM,7.14,1.67,3.00,0.788920476
1/26/10 4:00 AM,7.14,1.67,3.01,0.7865377
1/26/10 5:00 AM,7.14,1.67,3.01,0.783888893
1/26/10 6:00 AM,7.14,1.67,3.01,0.781181404
1/26/10 7:00 AM,7.15,1.66,3.01,0.778459426
1/26/10 8:00 AM,7.15,1.66,3.01,0.776061225
1/26/10 9:00 AM,7.15,1.66,3.02,0.77426179
1/26/10 10:00 AM,7.15,1.66,3.02,0.773519054
1/26/10 11:00 AM,7.15,1.66,3.02,0.77380268
1/26/10 12:00 PM,7.16,1.66,3.02,0.774711071
1/26/10 1:00 PM,7.16,1.67,3.02,0.77664966
1/26/10 2:00 PM,7.16,1.67,3.03,0.779288027
1/26/10 3:00 PM,7.16,1.67,3.03,0.782195181
1/26/10 4:00 PM,7.17,1.68,3.03,0.785566911
1/26/10 5:00 PM,7.17,1.68,3.03,0.78871801
1/26/10 6:00 PM,7.17,1.69,3.03,0.791674235
1/26/10 7:00 PM,7.17,1.69,3.04,0.794410698
1/26/10 8:00 PM,7.18,1.69,3.04,0.796766885
1/26/10 9:00 PM,7.18,1.69,3.04,0.798485354
1/26/10 10:00 PM,7.18,1.69,3.05,0.799733524
1/26/10 11:00 PM,7.18,1.69,3.05,0.80038498
1/27/10 12:00 AM,7.18,1.69,3.05,0.800294823
1/27/10 1:00 AM,7.19,1.69,3.06,0.799213019
1/27/10 2:00 AM,7.19,1.68,3.06,0.797127741
1/27/10 3:00 AM,7.19,1.68,3.06,0.794301481
1/27/10 4:00 AM,7.19,1.68,3.07,0.791010318
1/27/10 5:00 AM,7.20,1.68,3.07,0.787302425
1/27/10 6:00 AM,7.20,1.67,3.07,0.783686491
1/27/10 7:00 AM,7.20,1.67,3.07,0.780007447
1/27/10 8:00 AM,7.20,1.67,3.08,0.776303021
1/27/10 9:00 AM,7.21,1.67,3.08,0.773739743
1/27/10 10:00 AM,7.21,1.66,3.08,0.772498309
1/27/10 11:00 AM,7.21,1.66,3.08,0.772500386
1/27/10 12:00 PM,7.21,1.67,3.09,0.773426173
1/27/10 1:00 PM,7.22,1.67,3.09,0.775330769
1/27/10 2:00 PM,7.22,1.67,3.09,0.77805312
1/27/10 3:00 PM,7.22,1.68,3.09,0.781089434
1/27/10 4:00 PM,7.22,1.68,3.10,0.784410075
1/27/10 5:00 PM,7.23,1.69,3.10,0.787749543
1/27/10 6:00 PM,7.23,1.69,3.10,0.790668814
1/27/10 7:00 PM,7.23,1.69,3.10,0.793214719
1/27/10 8:00 PM,7.23,1.69,3.11,0.795324392
1/27/10 9:00 PM,7.24,1.69,3.11,0.797001299
1/27/10 10:00 PM,7.24,1.69,3.11,0.797832553
1/27/10 11:00 PM,7.24,1.69,3.12,0.798236417
1/28/10 12:00 AM,7.24,1.69,3.12,0.79792072
1/28/10 1:00 AM,7.25,1.69,3.12,0.796677558
1/28/10 2:00 AM,7.25,1.69,3.12,0.794318879
1/28/10 3:00 AM,7.25,1.69,3.13,0.791465821
1/28/10 4:00 AM,7.25,1.68,3.13,0.788246448
1/28/10 5:00 AM,7.26,1.68,3.13,0.784684575
1/28/10 6:00 AM,7.26,1.68,3.14,0.781318864
1/28/10 7:00 AM,7.26,1.68,3.14,0.777765862
1/28/10 8:00 AM,7.26,1.67,3.14,0.774368505
1/28/10 9:00 AM,7.26,1.67,3.14,0.772145119
1/28/10 10:00 AM,7.26,1.67,3.15,0.770876308
1/28/10 11:00 AM,7.27,1.67,3.15,0.770786239
1/28/10 12:00 PM,7.27,1.67,3.15,0.771551277
1/28/10 1:00 PM,7.27,1.68,3.15,0.773225855
1/28/10 2:00 PM,7.28,1.68,3.15,0.775663278
1/28/10 3:00 PM,7.28,1.69,3.16,0.778394911
1/28/10 4:00 PM,7.28,1.69,3.16,0.781111058
1/28/10 5:00 PM,7.28,1.70,3.16,0.783873519
1/28/10 6:00 PM,7.29,1.70,3.16,0.786519728
1/28/10 7:00 PM,7.29,1.70,3.17,0.788815626
1/28/10 8:00 PM,7.29,1.70,3.17,0.790704238
1/28/10 9:00 PM,7.29,1.70,3.17,0.791979247
1/28/10 10:00 PM,7.30,1.70,3.17,0.792584147
1/28/10 11:00 PM,7.30,1.70,3.18,0.792740228
1/29/10 12:00 AM,7.30,1.70,3.18,0.792268205
1/29/10 1:00 AM,7.30,1.70,3.18,0.790957626
1/29/10 2:00 AM,7.31,1.70,3.19,0.788615949
1/29/10 3:00 AM,7.31,1.69,3.19,0.785487393
1/29/10 4:00 AM,7.31,1.69,3.19,0.782306913
1/29/10 5:00 AM,7.31,1.69,3.19,0.778949321
1/29/10 6:00 AM,7.31,1.69,3.20,0.77537952
1/29/10 7:00 AM,7.32,1.68,3.20,0.77215785
1/29/10 8:00 AM,7.32,1.68,3.20,0.768917548
1/29/10 9:00 AM,7.32,1.68,3.20,0.766924021
1/29/10 10:00 AM,7.32,1.68,3.20,0.76565012
1/29/10 11:00 AM,7.32,1.68,3.21,0.765493118
1/29/10 12:00 PM,7.33,1.68,3.21,0.766125855
1/29/10 1:00 PM,7.33,1.69,3.21,0.76780391
1/29/10 2:00 PM,7.33,1.69,3.21,0.77025016
1/29/10 3:00 PM,7.34,1.70,3.21,0.772710685
1/29/10 4:00 PM,7.34,1.70,3.22,0.775438928
1/29/10 5:00 PM,7.34,1.71,3.22,0.778111074
1/29/10 6:00 PM,7.35,1.71,3.22,0.780436715
1/29/10 7:00 PM,7.35,1.71,3.22,0.782742118
1/29/10 8:00 PM,7.35,1.71,3.23,0.784431887
1/29/10 9:00 PM,7.35,1.71,3.23,0.785889646
1/29/10 10:00 PM,7.36,1.71,3.23,0.786424268
1/29/10 11:00 PM,7.36,1.71,3.23,0.786574879
1/30/10 12:00 AM,7.36,1.71,3.24,0.786207296
1/30/10 1:00 AM,7.36,1.71,3.24,0.785189898
1/30/10 2:00 AM,7.36,1.71,3.24,0.783281637
1/30/10 3:00 AM,7.37,1.71,3.24,0.780949229
1/30/10 4:00 AM,7.37,1.70,3.25,0.778304285
1/30/10 5:00 AM,7.37,1.70,3.25,0.775535104
1/30/10 6:00 AM,7.37,1.70,3.25,0.772439953
1/30/10 7:00 AM,7.37,1.70,3.25,0.769674895
1/30/10 8:00 AM,7.37,1.70,3.26,0.766388658
1/30/10 9:00 AM,7.38,1.69,3.26,0.764388123
1/30/10 10:00 AM,7.38,1.69,3.26,0.763265865
1/30/10 11:00 AM,7.38,1.69,3.26,0.763318673
1/30/10 12:00 PM,7.39,1.70,3.26,0.764377576
1/30/10 1:00 PM,7.39,1.70,3.27,0.766494984
1/30/10 2:00 PM,7.39,1.71,3.27,0.769600701
1/30/10 3:00 PM,7.40,1.71,3.27,0.772939836
1/30/10 4:00 PM,7.40,1.72,3.27,0.776571912
1/30/10 5:00 PM,7.40,1.73,3.28,0.780202052
1/30/10 6:00 PM,7.41,1.73,3.28,0.783304794
1/30/10 7:00 PM,7.41,1.73,3.28,0.786340914
1/30/10 8:00 PM,7.41,1.73,3.29,0.78888445
1/30/10 9:00 PM,7.42,1.73,3.29,0.790920133
1/30/10 10:00 PM,7.42,1.73,3.29,0.791860536
1/30/10 11:00 PM,7.42,1.73,3.30,0.792425041
1/31/10 12:00 AM,7.42,1.73,3.30,0.792173092
1/31/10 1:00 AM,7.43,1.73,3.30,0.791203048
1/31/10 2:00 AM,7.43,1.73,3.30,0.789439986
1/31/10 3:00 AM,7.43,1.73,3.31,0.787019849
1/31/10 4:00 AM,7.43,1.72,3.31,0.784477119
1/31/10 5:00 AM,7.43,1.72,3.31,0.781458933
1/31/10 6:00 AM,7.44,1.72,3.31,0.778519674
1/31/10 7:00 AM,7.44,1.72,3.32,0.775408853
1/31/10 8:00 AM,7.44,1.71,3.32,0.772121539
1/31/10 9:00 AM,7.44,1.71,3.32,0.769819148
1/31/10 10:00 AM,7.45,1.71,3.32,0.76870646
1/31/10 11:00 AM,7.45,1.71,3.33,0.769117846
1/31/10 12:00 PM,7.45,1.72,3.33,0.770482178
1/31/10 1:00 PM,7.46,1.72,3.33,0.77323215
1/31/10 2:00 PM,7.46,1.73,3.33,0.776656703
1/31/10 3:00 PM,7.46,1.73,3.34,0.780435082
1/31/10 4:00 PM,7.47,1.74,3.34,0.784374261
1/31/10 5:00 PM,7.47,1.75,3.34,0.788351079
1/31/10 6:00 PM,7.48,1.75,3.35,0.791877988
1/31/10 7:00 PM,7.48,1.75,3.35,0.795302103
1/31/10 8:00 PM,7.48,1.75,3.35,0.798236262
1/31/10 9:00 PM,7.48,1.75,3.36,0.800455687
1/31/10 10:00 PM,7.49,1.75,3.36,0.801782016
1/31/10 11:00 PM,7.49,1.75,3.36,0.802508691
2/1/10 12:00 AM,7.49,1.75,3.36,0.802502797
2/1/10 1:00 AM,7.50,1.75,3.37,0.801761958
2/1/10 2:00 AM,7.50,1.75,3.37,0.799975363
2/1/10 3:00 AM,7.50,1.75,3.37,0.797756733
2/1/10 4:00 AM,7.50,1.75,3.38,0.795214128
2/1/10 5:00 AM,7.50,1.74,3.38,0.792487272
2/1/10 6:00 AM,7.51,1.74,3.38,0.78940982
2/1/10 7:00 AM,7.51,1.74,3.38,0.786482895
2/1/10 8:00 AM,7.51,1.74,3.38,0.783370479
2/1/10 9:00 AM,7.51,1.73,3.39,0.781259903
2/1/10 10:00 AM,7.52,1.73,3.39,0.78026712
2/1/10 11:00 AM,7.52,1.73,3.39,0.780407536
2/1/10 12:00 PM,7.52,1.74,3.39,0.781397403
2/1/10 1:00 PM,7.53,1.74,3.39,0.783298072
2/1/10 2:00 PM,7.53,1.75,3.40,0.785676697
2/1/10 3:00 PM,7.53,1.75,3.40,0.787883474
2/1/10 4:00 PM,7.54,1.76,3.40,0.790658739
2/1/10 5:00 PM,7.54,1.76,3.40,0.79371551
2/1/10 6:00 PM,7.54,1.77,3.40,0.796161393
2/1/10 7:00 PM,7.55,1.77,3.41,0.798621038
2/1/10 8:00 PM,7.55,1.77,3.41,0.800767764
2/1/10 9:00 PM,7.55,1.77,3.41,0.80275246
2/1/10 10:00 PM,7.56,1.77,3.42,0.80393067
2/1/10 11:00 PM,7.56,1.77,3.42,0.804571094
2/2/10 12:00 AM,7.56,1.77,3.42,0.804563784
2/2/10 1:00 AM,7.56,1.77,3.42,0.804032714
2/2/10 2:00 AM,7.57,1.77,3.43,0.802646445
2/2/10 3:00 AM,7.57,1.77,3.43,0.801064796
2/2/10 4:00 AM,7.57,1.76,3.43,0.799235817
2/2/10 5:00 AM,7.57,1.76,3.43,0.797299166
2/2/10 6:00 AM,7.57,1.76,3.43,0.794971272
2/2/10 7:00 AM,7.58,1.76,3.44,0.792953874
2/2/10 8:00 AM,7.58,1.75,3.44,0.790761247
2/2/10 9:00 AM,7.58,1.75,3.44,0.78925975
2/2/10 10:00 AM,7.58,1.75,3.44,0.788571982
2/2/10 11:00 AM,7.59,1.75,3.44,0.788900665
2/2/10 12:00 PM,7.59,1.76,3.44,0.789837518
2/2/10 1:00 PM,7.59,1.76,3.45,0.791567255
2/2/10 2:00 PM,7.60,1.77,3.45,0.793499235
2/2/10 3:00 PM,7.60,1.77,3.45,0.795441949
2/2/10 4:00 PM,7.60,1.78,3.45,0.797671194
2/2/10 5:00 PM,7.61,1.79,3.45,0.800422389
2/2/10 6:00 PM,7.61,1.79,3.45,0.802883889
2/2/10 7:00 PM,7.62,1.79,3.46,0.805419712
2/2/10 8:00 PM,7.62,1.79,3.46,0.807692814
2/2/10 9:00 PM,7.62,1.79,3.46,0.809865383
2/2/10 10:00 PM,7.63,1.80,3.46,0.811260204
2/2/10 11:00 PM,7.63,1.80,3.47,0.812132524
2/3/10 12:00 AM,7.63,1.79,3.47,0.812292056
2/3/10 1:00 AM,7.63,1.79,3.47,0.811958557
2/3/10 2:00 AM,7.64,1.79,3.47,0.810765499
2/3/10 3:00 AM,7.64,1.79,3.48,0.809576
2/3/10 4:00 AM,7.64,1.79,3.48,0.807992594
2/3/10 5:00 AM,7.64,1.78,3.48,0.805989775
2/3/10 6:00 AM,7.65,1.78,3.48,0.803703941
2/3/10 7:00 AM,7.65,1.78,3.48,0.80172237
2/3/10 8:00 AM,7.65,1.78,3.49,0.799137485
2/3/10 9:00 AM,7.65,1.77,3.49,0.797371608
2/3/10 10:00 AM,7.66,1.77,3.49,0.796596602
2/3/10 11:00 AM,7.66,1.77,3.49,0.797109665
2/3/10 12:00 PM,7.67,1.78,3.49,0.798405251
2/3/10 1:00 PM,7.67,1.78,3.50,0.800678181
2/3/10 2:00 PM,7.67,1.79,3.50,0.803304397
2/3/10 3:00 PM,7.68,1.80,3.50,0.805711354
2/3/10 4:00 PM,7.68,1.81,3.50,0.808534849
2/3/10 5:00 PM,7.69,1.82,3.50,0.812022364
2/3/10 6:00 PM,7.69,1.82,3.51,0.815148396
2/3/10 7:00 PM,7.70,1.82,3.51,0.818191155
2/3/10 8:00 PM,7.70,1.83,3.51,0.82118678
2/3/10 9:00 PM,7.71,1.83,3.52,0.823758199
2/3/10 10:00 PM,7.71,1.83,3.52,0.825710466
2/3/10 11:00 PM,7.71,1.83,3.52,0.827223051
2/4/10 12:00 AM,7.72,1.83,3.52,0.827862415
2/4/10 1:00 AM,7.72,1.83,3.53,0.828081701
2/4/10 2:00 AM,7.72,1.82,3.53,0.827075118
2/4/10 3:00 AM,7.73,1.82,3.53,0.825956036
2/4/10 4:00 AM,7.73,1.82,3.54,0.824221271
2/4/10 5:00 AM,7.73,1.81,3.54,0.821866923
2/4/10 6:00 AM,7.74,1.81,3.54,0.818958115
2/4/10 7:00 AM,7.74,1.81,3.54,0.816205551
2/4/10 8:00 AM,7.74,1.80,3.55,0.812982153
2/4/10 9:00 AM,7.75,1.80,3.55,0.810962849
2/4/10 10:00 AM,7.75,1.80,3.55,0.810521145
2/4/10 11:00 AM,7.76,1.80,3.56,0.811656373
2/4/10 12:00 PM,7.76,1.81,3.56,0.813904646
2/4/10 1:00 PM,7.77,1.82,3.56,0.817789015
2/4/10 2:00 PM,7.77,1.83,3.57,0.822339962
2/4/10 3:00 PM,7.78,1.84,3.57,0.827277196
2/4/10 4:00 PM,7.79,1.85,3.57,0.83238357
2/4/10 5:00 PM,7.79,1.85,3.58,0.838254818
2/4/10 6:00 PM,7.80,1.86,3.58,0.843565794
2/4/10 7:00 PM,7.80,1.87,3.59,0.84873897
2/4/10 8:00 PM,7.81,1.87,3.59,0.853363076
2/4/10 9:00 PM,7.81,1.87,3.59,0.857689536
2/4/10 10:00 PM,7.82,1.87,3.60,0.861071036
2/4/10 11:00 PM,7.82,1.87,3.60,0.863760181
2/5/10 12:00 AM,7.83,1.87,3.61,0.865172893
2/5/10 1:00 AM,7.83,1.87,3.61,0.86577435
2/5/10 2:00 AM,7.84,1.87,3.62,0.864794201
2/5/10 3:00 AM,7.85,1.86,3.62,0.86335443
2/5/10 4:00 AM,7.85,1.86,3.63,0.861121555
2/5/10 5:00 AM,7.85,1.85,3.63,0.857990255
2/5/10 6:00 AM,7.86,1.85,3.64,0.853950647
2/5/10 7:00 AM,7.86,1.84,3.64,0.849630176
2/5/10 8:00 AM,7.87,1.84,3.64,0.844881616
2/5/10 9:00 AM,7.88,1.83,3.65,0.841984872
2/5/10 10:00 AM,7.88,1.83,3.65,0.841566309
2/5/10 11:00 AM,7.89,1.84,3.66,0.843489778
2/5/10 12:00 PM,7.90,1.84,3.66,0.847151421
2/5/10 1:00 PM,7.90,1.85,3.67,0.852652407
2/5/10 2:00 PM,7.91,1.87,3.67,0.859256801
2/5/10 3:00 PM,7.92,1.88,3.68,0.866381704
2/5/10 4:00 PM,7.92,1.89,3.68,0.87413248
2/5/10 5:00 PM,7.93,1.90,3.69,0.882074538
2/5/10 6:00 PM,7.94,1.91,3.69,0.889251338
2/5/10 7:00 PM,7.95,1.92,3.70,0.896459982
2/5/10 8:00 PM,7.95,1.92,3.71,0.902857899
2/5/10 9:00 PM,7.96,1.92,3.71,0.908441796
2/5/10 10:00 PM,7.97,1.92,3.72,0.912798596
2/5/10 11:00 PM,7.97,1.92,3.72,0.916254254
2/6/10 12:00 AM,7.98,1.92,3.73,0.918159111
2/6/10 1:00 AM,7.99,1.92,3.74,0.919016728
2/6/10 2:00 AM,7.99,1.92,3.74,0.918139893
2/6/10 3:00 AM,8.00,1.91,3.75,0.916545152
2/6/10 4:00 AM,8.01,1.91,3.75,0.913720456
2/6/10 5:00 AM,8.01,1.90,3.76,0.909787434
2/6/10 6:00 AM,8.02,1.90,3.77,0.904731634
2/6/10 7:00 AM,8.02,1.89,3.77,0.899234965
2/6/10 8:00 AM,8.03,1.88,3.78,0.893365347
2/6/10 9:00 AM,8.04,1.88,3.78,0.889716442
2/6/10 10:00 AM,8.05,1.88,3.79,0.889082777
2/6/10 11:00 AM,8.05,1.88,3.80,0.891088311
2/6/10 12:00 PM,8.06,1.89,3.80,0.895035444
2/6/10 1:00 PM,8.07,1.90,3.81,0.900789441
2/6/10 2:00 PM,8.08,1.91,3.81,0.907823301
2/6/10 3:00 PM,8.09,1.93,3.82,0.915434921
2/6/10 4:00 PM,8.09,1.94,3.82,0.923686564
2/6/10 5:00 PM,8.10,1.95,3.83,0.931951118
2/6/10 6:00 PM,8.11,1.96,3.84,0.939786241
2/6/10 7:00 PM,8.12,1.97,3.84,0.94717351
2/6/10 8:00 PM,8.13,1.97,3.85,0.953706699
2/6/10 9:00 PM,8.14,1.98,3.86,0.959693303
2/6/10 10:00 PM,8.14,1.98,3.86,0.964420744
2/6/10 11:00 PM,8.15,1.98,3.87,0.96829766
2/7/10 12:00 AM,8.16,1.98,3.88,0.970447198
2/7/10 1:00 AM,8.17,1.97,3.88,0.971654641
2/7/10 2:00 AM,8.17,1.97,3.89,0.970881554
2/7/10 3:00 AM,8.18,1.97,3.90,0.969338281
2/7/10 4:00 AM,8.19,1.96,3.90,0.96660411
2/7/10 5:00 AM,8.19,1.96,3.91,0.9625814
2/7/10 6:00 AM,8.20,1.95,3.92,0.957046012
2/7/10 7:00 AM,8.21,1.94,3.92,0.951346942
2/7/10 8:00 AM,8.21,1.93,3.93,0.94501563
2/7/10 9:00 AM,8.22,1.93,3.94,0.94141373
2/7/10 10:00 AM,8.23,1.93,3.94,0.9408505
2/7/10 11:00 AM,8.24,1.93,3.95,0.94304597
